httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,000000-7eaaa51a-9cbb-4236-9399-dff189a2fa48,2q437ukpj4ve,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 jobs,2021-10-10T17:58:13.790Z,projects/taller3-pcuneo/traces/ea6efe8270fe2d7b3d15a9881ca6a6e1
,,,,,,,,,000000-b4e5d80d-8e36-4f39-8970-68f79d07aa77,c6o26mvef0ci,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.769213240Z,projects/taller3-pcuneo/traces/847971df457a55135056ad2942f6c1db
,,,,,,,,,000000-2436c9af-4b84-43c6-8352-63d369d85410,c6o2gb89b9wc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 166 ms, finished with status: 'ok'",2021-10-10T17:58:13.765824481Z,projects/taller3-pcuneo/traces/3d17f3dc923d80fde7479cf9b136d141
,,,,,,,,,000000-68fccf48-1f06-4de0-a8fb-863b4464f44e,c6o2gb89b9wc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 about,2021-10-10T17:58:13.699Z,projects/taller3-pcuneo/traces/3d17f3dc923d80fde7479cf9b136d141
,,,,,,,,,000000-0a5d7e5d-d341-4cd9-887d-dbf3c8f0b993,2q437ukpj4ve,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.677238625Z,projects/taller3-pcuneo/traces/ea6efe8270fe2d7b3d15a9881ca6a6e1
,,,,,,,,,000000-64339975-09b3-49cc-98c3-21338b4b8b87,2q43stpzd1fx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 189 ms, finished with status: 'ok'",2021-10-10T17:58:13.674593578Z,projects/taller3-pcuneo/traces/cba3fdafc39bf20700efb443dbc7c2fe
,,,,,,,,,000000-a289ed3a-0a7f-4aa1-8d8f-d11774820f22,2q43stpzd1fx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.06999999999999851 about,2021-10-10T17:58:13.673Z,projects/taller3-pcuneo/traces/cba3fdafc39bf20700efb443dbc7c2fe
,,,,,,,,,000000-9c8e3096-b637-4808-a4d7-2f8557fd6445,c6o2gb89b9wc,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.600371459Z,projects/taller3-pcuneo/traces/3d17f3dc923d80fde7479cf9b136d141
,,,,,,,,,000000-8181dce6-a3ee-4f5f-8aeb-5d8c7b8eabc4,c6o26010bg69,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 108 ms, finished with status: 'ok'",2021-10-10T17:58:13.597031363Z,projects/taller3-pcuneo/traces/5427dc17cf702b51c17c4dd1dece09b3
,,,,,,,,,000000-509d1653-bd3c-4472-9556-4900b6304e45,c6o26010bg69,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.07000000000000028 legals,2021-10-10T17:58:13.595Z,projects/taller3-pcuneo/traces/5427dc17cf702b51c17c4dd1dece09b3
,,,,,,,,,000000-855e0d04-a80b-44c0-a5fa-b554b237f9a1,c6o26010bg69,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.489891482Z,projects/taller3-pcuneo/traces/5427dc17cf702b51c17c4dd1dece09b3
,,,,,,,,,000000-1fa71479-d5cf-47c1-be04-8a36bd7422b6,c6o2gwjjz8a1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 187 ms, finished with status: 'ok'",2021-10-10T17:58:13.487252401Z,projects/taller3-pcuneo/traces/2857ca3b02d0cf9e0d415f245d740106
,,,,,,,,,000000-4084caa1-5d91-4e10-8db4-662871f55e93,2q43stpzd1fx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.486005754Z,projects/taller3-pcuneo/traces/cba3fdafc39bf20700efb443dbc7c2fe
,,,,,,,,,000000-b0df57e8-8318-4a2e-8420-fa67f782230d,c6o2gwjjz8a1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 home,2021-10-10T17:58:13.486Z,projects/taller3-pcuneo/traces/2857ca3b02d0cf9e0d415f245d740106
,,,,,,,,,000000-2a834608-25c0-42fd-90c5-94a4856cfffb,2q43h5dms86p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 111 ms, finished with status: 'ok'",2021-10-10T17:58:13.481537146Z,projects/taller3-pcuneo/traces/7d6cd9ba740d6e0a11ca2cca71b69fe1
,,,,,,,,,000000-edba745a-5f20-44e4-bfab-9161059ddcad,2q43h5dms86p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.03999999999999915 about,2021-10-10T17:58:13.479Z,projects/taller3-pcuneo/traces/7d6cd9ba740d6e0a11ca2cca71b69fe1
,,,,,,,,,000000-1e624051-fe05-4500-8a43-edb061091ec5,2q43h5dms86p,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.370662965Z,projects/taller3-pcuneo/traces/7d6cd9ba740d6e0a11ca2cca71b69fe1
,,,,,,,,,000000-3d34da69-6faf-4f41-91f6-b5af657e986a,2q43p0zia8tj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 168 ms, finished with status: 'ok'",2021-10-10T17:58:13.367873994Z,projects/taller3-pcuneo/traces/6248f19272250badc6de509922323364
,,,,,,,,,000000-092bc62d-d18a-4c29-b774-4ec2853f5bf8,2q43p0zia8tj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000924 home,2021-10-10T17:58:13.366Z,projects/taller3-pcuneo/traces/6248f19272250badc6de509922323364
,,,,,,,,,000000-293322d4-5b95-453b-a2f7-cc8250884104,c6o2gwjjz8a1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.300583039Z,projects/taller3-pcuneo/traces/2857ca3b02d0cf9e0d415f245d740106
,,,,,,,,,000000-8853e601-6362-48a9-9a26-dca11a0be5b7,c6o21bptjspx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 112 ms, finished with status: 'ok'",2021-10-10T17:58:13.297373710Z,projects/taller3-pcuneo/traces/243f46ed43935d8d4c8b0422b3229c6a
,,,,,,,,,000000-2a5cf315-d74b-4f34-b3bf-b565673fed76,c6o21bptjspx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.03000000000000025 about,2021-10-10T17:58:13.295Z,projects/taller3-pcuneo/traces/243f46ed43935d8d4c8b0422b3229c6a
,,,,,,,,,000000-202eb061-6bf8-46a1-8983-60dabd7b7b99,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 112 ms, finished with status: 'crash'",2021-10-10T17:58:13.255588898Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000003-407a41cd-9b90-4c03-8427-fb7950f9a3e5,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,The above exception was the direct cause of the following exception:,2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000002-18d23b90-9dc5-41ea-998c-6b77222e4f07,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,>,2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000002-01d17fe8-5c58-4c93-bb1f-bccba05f896c,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"	status = StatusCode.ABORTED",2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000001-f50bb51e-4e0f-4e73-85a8-2bca9b421c97,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,ERROR,"Traceback (most recent call last):
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/api_core/grpc_helpers.py"", line 66, in error_remapped_callable
    return callable_(*args, **kwargs)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/grpc/_channel.py"", line 946, in __call__
    return _end_unary_response_blocking(state, call, False, None)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/grpc/_channel.py"", line 849, in _end_unary_response_blocking
    raise _InactiveRpcError(state)
grpc._channel._InactiveRpcError: <_InactiveRpcError of RPC that terminated with:",2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000001-dd4661e7-5bf8-4e67-81c1-c3c817856eaa,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"	debug_error_string = ""{""created"":""@1633888693.194604009"",""description"":""Error received from peer ipv4:108.177.120.95:443"",""file"":""src/core/lib/surface/call.cc"",""file_line"":1069,""grpc_message"":""Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability."",""grpc_status"":10}""",2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000000-476fbfda-7c3c-449b-bf36-41b560bed43c,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"[2021-10-10 17:58:13,245] ERROR in app: Exception on /_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits [POST]",2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000000-116daebc-4f57-4245-9cf7-9fe72f9a8a3e,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"	details = ""Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability.""",2021-10-10T17:58:13.254Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000000-ea536e85-a325-404f-a5a6-2019b93fde29,2q43p0zia8tj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.200019654Z,projects/taller3-pcuneo/traces/6248f19272250badc6de509922323364
,,,,,,,,,000000-c97c5a4e-02f1-407a-8142-f6fde6dd8d0b,2q43ukhdke4r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 119 ms, finished with status: 'ok'",2021-10-10T17:58:13.197175007Z,projects/taller3-pcuneo/traces/eb5a8af085eceefc081d603dfad98bda
,,,,,,,,,000000-3b1fbee9-c2d2-4c3d-b373-bb314c3bc8b5,2q43ukhdke4r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000924 legals,2021-10-10T17:58:13.196Z,projects/taller3-pcuneo/traces/eb5a8af085eceefc081d603dfad98bda
,,,,,,,,,000000-508d108a-ae4b-444f-977f-3b3e417003c2,c6o21bptjspx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.185831323Z,projects/taller3-pcuneo/traces/243f46ed43935d8d4c8b0422b3229c6a
,,,,,,,,,000000-213b76f2-3d3a-4aaf-959b-280808a321d7,c6o2pu0beq87,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 313 ms, finished with status: 'ok'",2021-10-10T17:58:13.182915258Z,projects/taller3-pcuneo/traces/b9b44b296032c24db72755ed1d614e5e
,,,,,,,,,000000-bb0f0d54-5741-447b-8c4c-c2a71c1e49ab,c6o2pu0beq87,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:19.390086661Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.019999999999999574 home,2021-10-10T17:58:13.181Z,projects/taller3-pcuneo/traces/b9b44b296032c24db72755ed1d614e5e
,,,,,,,,,000000-739fdfe0-24d2-4349-890d-dda44549ee16,unvs4vdom7x0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.144135465Z,projects/taller3-pcuneo/traces/5854a58d2f3780784d3772d863258644
,,,,,,,,,000000-1d15e247-f7a0-46ec-b246-6f9c403d41ae,unvsajlgi3wv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 161 ms, finished with status: 'ok'",2021-10-10T17:58:13.141069676Z,projects/taller3-pcuneo/traces/c010e673900f5d654fc9208115c3b26f
,,,,,,,,,000000-37eee527-5102-484d-9db0-b910980e79a8,unvsajlgi3wv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 home,2021-10-10T17:58:13.096Z,projects/taller3-pcuneo/traces/c010e673900f5d654fc9208115c3b26f
,,,,,,,,,000000-e9a07ebe-79dd-4923-bd1c-1e2260fbc37d,2q43ukhdke4r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:13.078744407Z,projects/taller3-pcuneo/traces/eb5a8af085eceefc081d603dfad98bda
,,,,,,,,,000000-53da225f-ebca-4b6e-be34-710194f51d85,2q43th32j4pq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 101 ms, finished with status: 'ok'",2021-10-10T17:58:13.075281111Z,projects/taller3-pcuneo/traces/03e2100c1d2bef95b8d58ee92690c444
,,,,,,,,,000000-b83b7782-4731-4eba-a8bb-374d3a3e5a34,2q43th32j4pq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 jobs,2021-10-10T17:58:13.074Z,projects/taller3-pcuneo/traces/03e2100c1d2bef95b8d58ee92690c444
,,,,,,,,,000000-f3e38a31-da14-4892-8599-c738431a7622,unvsajlgi3wv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.980170238Z,projects/taller3-pcuneo/traces/c010e673900f5d654fc9208115c3b26f
,,,,,,,,,000000-4c751281-6259-4e06-ab8d-72371b71514f,unvsd9r310t1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status: 'ok'",2021-10-10T17:58:12.977726110Z,projects/taller3-pcuneo/traces/d477513b4efd692fe90d7f397fc88577
,,,,,,,,,000000-8f87403c-a9cd-4b04-b0d0-e200d135f29c,unvsd9r310t1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.019999999999999574 about,2021-10-10T17:58:12.976Z,projects/taller3-pcuneo/traces/d477513b4efd692fe90d7f397fc88577
,,,,,,,,,000000-1a26a927-d770-43e6-bebc-0c366695c1c2,2q43th32j4pq,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.974542775Z,projects/taller3-pcuneo/traces/03e2100c1d2bef95b8d58ee92690c444
,,,,,,,,,000000-1ca0c55c-5d23-46cd-b152-7e4924a7886e,2q43i2rxicqw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 117 ms, finished with status: 'ok'",2021-10-10T17:58:12.970817966Z,projects/taller3-pcuneo/traces/638ab3817f6edfcf7e53890678ded144
,,,,,,,,,000000-14f85fc2-eebf-458c-a65a-eca7afbe6359,2q43i2rxicqw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 legals,2021-10-10T17:58:12.969Z,projects/taller3-pcuneo/traces/638ab3817f6edfcf7e53890678ded144
,,,,,,,,,000000-ba4ee5d8-97f7-4dce-840e-62b4fe6a614b,unvsd9r310t1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.878770855Z,projects/taller3-pcuneo/traces/d477513b4efd692fe90d7f397fc88577
,,,,,,,,,000000-fa78c656-e9cd-4bec-893e-25c4d052ed69,unvs3u1w8lim,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 114 ms, finished with status: 'ok'",2021-10-10T17:58:12.876712750Z,projects/taller3-pcuneo/traces/06c511f1f7c75b4d1fa29cf856336b97
,,,,,,,,,000000-ae1dbffb-a213-46f8-808a-ce5cd691b8d1,unvs3u1w8lim,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.02999999999999936 about,2021-10-10T17:58:12.875Z,projects/taller3-pcuneo/traces/06c511f1f7c75b4d1fa29cf856336b97
,,,,,,,,,000000-3c2657e1-d00a-4c84-9347-fb88a30bfc54,c6o2pu0beq87,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.870056397Z,projects/taller3-pcuneo/traces/b9b44b296032c24db72755ed1d614e5e
,,,,,,,,,000000-3d750562-425b-4adf-a8f0-59eb933ea6cc,c6o26eyqlnoi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 170 ms, finished with status: 'ok'",2021-10-10T17:58:12.865995547Z,projects/taller3-pcuneo/traces/9c91db6dcc5c6dd22d6d14306d5c68e0
,,,,,,,,,000000-a72968d7-f53d-4a59-b3a4-3f250e802e1e,2q43i2rxicqw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.854663949Z,projects/taller3-pcuneo/traces/638ab3817f6edfcf7e53890678ded144
,,,,,,,,,000000-deaa8a5b-9760-4d80-81fa-587d7585897a,2q43pifngo3b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 166 ms, finished with status: 'ok'",2021-10-10T17:58:12.850416959Z,projects/taller3-pcuneo/traces/4727346ad47b323eb0345014558c60c2
,,,,,,,,,000000-4edb8d01-76fb-46b2-ba32-e125d37413f6,2q43pifngo3b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.332543056Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.08000000000000007 home,2021-10-10T17:58:12.848Z,projects/taller3-pcuneo/traces/4727346ad47b323eb0345014558c60c2
,,,,,,,,,000000-efdea745-ee84-40e5-8259-530986e44289,c6o26eyqlnoi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 home,2021-10-10T17:58:12.798Z,projects/taller3-pcuneo/traces/9c91db6dcc5c6dd22d6d14306d5c68e0
,,,,,,,,,000000-9c245b9d-3041-41c5-9b26-7a54a47401e4,unvs3u1w8lim,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.763020357Z,projects/taller3-pcuneo/traces/06c511f1f7c75b4d1fa29cf856336b97
,,,,,,,,,000000-af1098a8-d600-4c9a-87bb-0d9cc5d8a7ab,unvsnhyw4eyg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 81 ms, finished with status: 'ok'",2021-10-10T17:58:12.760492237Z,projects/taller3-pcuneo/traces/0488556cfc9e02ca58ce72f66c170ea7
,,,,,,,,,000000-e06df726-07e8-4607-8eea-de0806f191d9,unvsnhyw4eyg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:13.548275310Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.03000000000000025 home,2021-10-10T17:58:12.759Z,projects/taller3-pcuneo/traces/0488556cfc9e02ca58ce72f66c170ea7
,,,,,,,,,000000-b532ab0b-6565-46d3-8809-a16f97c99175,c6o26eyqlnoi,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:58:12.696996399Z,projects/taller3-pcuneo/traces/9c91db6dcc5c6dd22d6d14306d5c68e0
,,,,,,,,,000000-e63c35ef-86e5-4ad2-ad4f-2c51af22a73f,c6o23ye9nzw2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:58:18.383508319Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 103 ms, finished with status: 'ok'",2021-10-10T17:58:12.692859401Z,projects/taller3-pcuneo/traces/a1275aa7866102b3183285ede20d5159
