httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,,000000-731e1ba4-5ba6-4c91-a9e9-d17fc9d42e57,z1svquuu40ic,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status code: 200",2021-10-10T17:59:15.883122108Z,projects/taller3-pcuneo/traces/6038f888ff7b6ed3eb92a387df243c22
,,,,,,,,,,000000-2163855a-1024-4013-afff-31f1498ce502,z1svquuu40ic,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.020000000000010232 about POST,2021-10-10T17:59:15.881Z,projects/taller3-pcuneo/traces/6038f888ff7b6ed3eb92a387df243c22
,,,,,,,,,,000000-f9355f35-4a05-422e-8fa5-302ef93d6d8c,eemmaybp1mn8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.878692997Z,projects/taller3-pcuneo/traces/813d4410d1fcd51166eaf1a788496b1b
,,,,,,,,,,000000-a3b4d15d-9850-49bf-824f-cbae73c87107,eemmz8kdzod2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 64 ms, finished with status code: 200",2021-10-10T17:59:15.876322355Z,projects/taller3-pcuneo/traces/35756930de0244326a531b9262ebeec1
,,,,,,,,,,000000-fa0b94be-bbab-4d4f-afd3-68fe0d047f34,eemmz8kdzod2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 legals GET,2021-10-10T17:59:15.875Z,projects/taller3-pcuneo/traces/35756930de0244326a531b9262ebeec1
,,,,,,,,,,000000-ce4afa7b-35a0-4707-b905-ebfa8680ce16,x7s1rwuz847q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.860101921Z,projects/taller3-pcuneo/traces/b9b358c7f615c07973f6d53f394b5a8b
,,,,,,,,,,000000-1439e334-f7d4-4deb-90fd-410b60aaf587,x7s1h7ht3icv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 282 ms, finished with status code: 200",2021-10-10T17:59:15.856354134Z,projects/taller3-pcuneo/traces/d6e352a5f265d55f8df65cf7b53326f0
,,,,,,,,,,000000-35dc3ad5-6735-48ff-87de-0fc8d43d4277,x7s1h7ht3icv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 legals GET,2021-10-10T17:59:15.850Z,projects/taller3-pcuneo/traces/d6e352a5f265d55f8df65cf7b53326f0
,,,,,,,,,,000000-6bb25384-e523-4b01-8573-26eb214ead5c,eemmz8kdzod2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.812790793Z,projects/taller3-pcuneo/traces/35756930de0244326a531b9262ebeec1
,,,,,,,,,,000000-e1c72591-517c-4a27-89b9-9fa7e407f06a,eemmzt5scixd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 26 ms, finished with status code: 200",2021-10-10T17:59:15.810560850Z,projects/taller3-pcuneo/traces/42f8050007e4cfebdbb4555a44e3fb45
,,,,,,,,,,000000-72a8de6e-cdef-4265-853d-83c878a7a5d8,eemmzt5scixd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.020000000000010232 legals POST,2021-10-10T17:59:15.809Z,projects/taller3-pcuneo/traces/42f8050007e4cfebdbb4555a44e3fb45
,,,,,,,,,,000000-33ee87fb-a809-42b4-a17f-cd36ec058078,eemmzt5scixd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.784617352Z,projects/taller3-pcuneo/traces/42f8050007e4cfebdbb4555a44e3fb45
,,,,,,,,,,000000-b4ce0262-44c4-45fa-9bcd-1d5d4c2db10a,z1svquuu40ic,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.784360290Z,projects/taller3-pcuneo/traces/6038f888ff7b6ed3eb92a387df243c22
,,,,,,,,,,000000-15c573c6-1d3d-4901-a4a9-ea10c2cd5961,eemm70ushl6z,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 318 ms, finished with status code: 200",2021-10-10T17:59:15.782237333Z,projects/taller3-pcuneo/traces/e08b1b7a62b08c4bce56e00ed407dbeb
,,,,,,,,,,000000-01baca0c-72ac-44df-9989-955b6ac2183d,eemm70ushl6z,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about POST,2021-10-10T17:59:15.781Z,projects/taller3-pcuneo/traces/e08b1b7a62b08c4bce56e00ed407dbeb
,,,,,,,,,,000000-2886d2aa-e7ca-492c-83fd-f029ec0b0406,z1sv3apgbszr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 93 ms, finished with status code: 200",2021-10-10T17:59:15.780938802Z,projects/taller3-pcuneo/traces/f27685fa0749b971fc4104e53b249c7b
,,,,,,,,,,000000-bac59a36-68d1-41b7-a628-4507a02be0df,z1sv3apgbszr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.020000000000010232 home POST,2021-10-10T17:59:15.779Z,projects/taller3-pcuneo/traces/f27685fa0749b971fc4104e53b249c7b
,,,,,,,,,,000000-2e8aa35f-dadd-439d-8380-c146dbd3a09d,z1sv3apgbszr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.688813633Z,projects/taller3-pcuneo/traces/f27685fa0749b971fc4104e53b249c7b
,,,,,,,,,,000000-4ba10b00-2cf7-4e5e-b1a4-a18e313efa10,z1sva3flzn5u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 91 ms, finished with status code: 200",2021-10-10T17:59:15.684333919Z,projects/taller3-pcuneo/traces/02082085906e0d2f3dcd1989855e1dd2
,,,,,,,,,,000000-a69e8efc-44e3-4d4a-89b5-437e960a22df,z1sva3flzn5u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.010000000000005116 home POST,2021-10-10T17:59:15.683Z,projects/taller3-pcuneo/traces/02082085906e0d2f3dcd1989855e1dd2
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f30009d44c4c76019f,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.739527342Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.644172Z,projects/taller3-pcuneo/traces/a0f629c5633a5f7553be22bbfdc4c0e0
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f30009d43d1be0a4b2,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.739527342Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.644157Z,projects/taller3-pcuneo/traces/cf35a3b3180e1dba18207b3f7c6d8d6a
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/jobs,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f30009d3fe4f694103,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.739527342Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.644094Z,projects/taller3-pcuneo/traces/d7be3026484db512cf990f50ee928f90
,,,,,,,,,,000000-3ab653b2-9cc0-479e-96fc-2b8b0700f56d,z1sva3flzn5u,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.594280539Z,projects/taller3-pcuneo/traces/02082085906e0d2f3dcd1989855e1dd2
,,,,,,,,,,000000-f629de14-7b23-45cd-b187-d9c7a1f88a09,z1svrkzlm7rx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 32 ms, finished with status code: 200",2021-10-10T17:59:15.587107231Z,projects/taller3-pcuneo/traces/b040b79c60dd69d096dc8dc3988c74b1
,,,,,,,,,,000000-7b860653-f8d5-4526-a162-15dfb900e357,z1svrkzlm7rx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:15.584Z,projects/taller3-pcuneo/traces/b040b79c60dd69d096dc8dc3988c74b1
,,,,,,,,,,000000-c2b502df-c246-4296-aa69-a4afbdc85983,x7s1h7ht3icv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.574382460Z,projects/taller3-pcuneo/traces/d6e352a5f265d55f8df65cf7b53326f0
,,,,,,,,,,000000-6dbd6c0a-5d09-4368-98e4-aae7f30a5860,x7s17m3mqoup,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status code: 200",2021-10-10T17:59:15.570248076Z,projects/taller3-pcuneo/traces/3a652ad98275c6d9b175c52f431a91bf
,,,,,,,,,,000000-1189d0aa-7fcc-4427-8dc8-68c304c58974,x7s17m3mqoup,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.04999999999999716 home GET,2021-10-10T17:59:15.568Z,projects/taller3-pcuneo/traces/3a652ad98275c6d9b175c52f431a91bf
,,,,,,,,,,000000-23a392ba-7148-442a-9dc1-f01efaa66890,z1svrkzlm7rx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.555963771Z,projects/taller3-pcuneo/traces/b040b79c60dd69d096dc8dc3988c74b1
,,,,,,,,,,000000-e0eb2daf-e701-42cb-a7ab-0b70843a1319,z1svol8fipa8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 179 ms, finished with status code: 200",2021-10-10T17:59:15.552681401Z,projects/taller3-pcuneo/traces/1b9bb1bc9304a2b2be451b5356d411f6
,,,,,,,,,,000000-3e28e2ff-889f-48c0-95ef-1d371ae7e0e6,z1svol8fipa8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home POST,2021-10-10T17:59:15.550Z,projects/taller3-pcuneo/traces/1b9bb1bc9304a2b2be451b5356d411f6
,,,,,,,,,,000000-d82fa8ae-c500-44cd-94aa-f344dceb2632,x7s17m3mqoup,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.470656062Z,projects/taller3-pcuneo/traces/3a652ad98275c6d9b175c52f431a91bf
,,,,,,,,,,000000-7eb114b2-9aa0-403d-a7ce-e1673af3ea27,x7s12hpib5ov,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 90 ms, finished with status code: 200",2021-10-10T17:59:15.466761529Z,projects/taller3-pcuneo/traces/7dcdff87754e8e17dbb6b95201c04771
,,,,,,,,,,000000-69c0c969-dbe1-49ee-b174-fa6e7d7c3e15,eemm70ushl6z,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.464424503Z,projects/taller3-pcuneo/traces/e08b1b7a62b08c4bce56e00ed407dbeb
,,,,,,,,,,000000-d6d146c5-dde9-4ba9-b469-8a68287f1939,eemm64f4c4hm,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 92 ms, finished with status code: 200",2021-10-10T17:59:15.462003423Z,projects/taller3-pcuneo/traces/04e722639beff81e61b09d37ab885a8f
,,,,,,,,,,000000-6d106003-c657-46a1-a464-295cc5d046c0,x7s12hpib5ov,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.01999999999999602 about GET,2021-10-10T17:59:15.460Z,projects/taller3-pcuneo/traces/7dcdff87754e8e17dbb6b95201c04771
,,,,,,,,,,000000-264f9149-5978-4101-9758-23a13a1c4d3e,eemm64f4c4hm,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.009999999999990905 home GET,2021-10-10T17:59:15.457Z,projects/taller3-pcuneo/traces/04e722639beff81e61b09d37ab885a8f
,,,,,,,,,,000000-4a1c5ee1-2e71-4880-8ad9-6b8dfa7f0b4e,x7s12hpib5ov,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.376922230Z,projects/taller3-pcuneo/traces/7dcdff87754e8e17dbb6b95201c04771
,,,,,,,,,,000000-398e8c93-2029-4aa3-af8a-cc25ba726a03,z1svol8fipa8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.374441625Z,projects/taller3-pcuneo/traces/1b9bb1bc9304a2b2be451b5356d411f6
,,,,,,,,,,000000-4a8db4cc-926c-410a-9119-9394967e8e61,x7s1y48nuc1n,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 103 ms, finished with status code: 200",2021-10-10T17:59:15.373831725Z,projects/taller3-pcuneo/traces/142a25da0232770c2cc047d3db08b33c
,,,,,,,,,,000000-b89250b2-5e40-49ee-bc12-49e462e957fe,x7s1y48nuc1n,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about GET,2021-10-10T17:59:15.371Z,projects/taller3-pcuneo/traces/142a25da0232770c2cc047d3db08b33c
,,,,,,,,,,000000-2cb4ca7f-4da2-4e63-89f8-52cd1cdb7aa8,eemm64f4c4hm,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.370978679Z,projects/taller3-pcuneo/traces/04e722639beff81e61b09d37ab885a8f
,,,,,,,,,,000000-07138819-e15c-4f43-92da-0557167ac762,z1svg1ypndfu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 87 ms, finished with status code: 200",2021-10-10T17:59:15.370139889Z,projects/taller3-pcuneo/traces/62b5700793eabcdc121ae26ac6c30422
,,,,,,,,,,000000-819d7512-8db0-41f1-b56b-1787119401ac,eemm1sxwct58,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 91 ms, finished with status code: 200",2021-10-10T17:59:15.368509581Z,projects/taller3-pcuneo/traces/f75a112696b3da08367305ab7d23905b
,,,,,,,,,,000000-3ca12096-12bd-4406-bed9-4904ca16edfa,z1svg1ypndfu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.14000000000000057 offices POST,2021-10-10T17:59:15.368Z,projects/taller3-pcuneo/traces/62b5700793eabcdc121ae26ac6c30422
,,,,,,,,,,000000-80f70f8b-870f-45d4-b515-86459b943c55,eemm1sxwct58,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.04000000000000625 home GET,2021-10-10T17:59:15.367Z,projects/taller3-pcuneo/traces/f75a112696b3da08367305ab7d23905b
,,,,,,,,,,000000-10e01044-7349-4098-99b5-bd86ca05149b,z1svg1ypndfu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.284222774Z,projects/taller3-pcuneo/traces/62b5700793eabcdc121ae26ac6c30422
,,,,,,,,,,000000-1aa2eefd-3915-4487-85cd-13499de1aba8,z1sv4927zolo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 116 ms, finished with status code: 200",2021-10-10T17:59:15.280586404Z,projects/taller3-pcuneo/traces/86d27d5cc91ac33125e713d7b141b490
,,,,,,,,,,000000-a564f592-7d8d-4de9-b070-792df30ed89f,z1sv4927zolo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0899999999999892 home POST,2021-10-10T17:59:15.279Z,projects/taller3-pcuneo/traces/86d27d5cc91ac33125e713d7b141b490
,,,,,,,,,,000000-8055f260-4204-4289-85be-26c9f171bd46,eemm1sxwct58,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.278384505Z,projects/taller3-pcuneo/traces/f75a112696b3da08367305ab7d23905b
,,,,,,,,,,000000-f47455ef-21d4-49d3-b268-edf2ee0f7574,eemmy9iy85wr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 95 ms, finished with status code: 200",2021-10-10T17:59:15.276209629Z,projects/taller3-pcuneo/traces/252b60372d48efe11dbee5364381f294
,,,,,,,,,,000000-656c4c51-1b0b-4e7f-bea3-f2e0c3544d62,eemmy9iy85wr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 home GET,2021-10-10T17:59:15.275Z,projects/taller3-pcuneo/traces/252b60372d48efe11dbee5364381f294
,,,,,,,,,,000000-27f2dd4e-be3b-430e-aac3-36004ce610d7,x7s1y48nuc1n,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.271289735Z,projects/taller3-pcuneo/traces/142a25da0232770c2cc047d3db08b33c
,,,,,,,,,,000000-d296ccc2-1c8a-4dee-8ec4-4a88b1e93b04,x7s1k49riozu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 112 ms, finished with status code: 200",2021-10-10T17:59:15.265707355Z,projects/taller3-pcuneo/traces/6829d4611dc96f0e0ea4d8b95cb6c3cf
,,,,,,,,,,000000-1eb306ae-c83e-4d99-9e68-37e2fc0af5d1,x7s1k49riozu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:26.298357206Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.09000000000000341 offices GET,2021-10-10T17:59:15.263Z,projects/taller3-pcuneo/traces/6829d4611dc96f0e0ea4d8b95cb6c3cf
,,,,,,,,,,000000-3a39fb2f-cf9d-4a09-a940-41a62e2123f2,eemmy9iy85wr,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.182051926Z,projects/taller3-pcuneo/traces/252b60372d48efe11dbee5364381f294
,,,,,,,,,,000000-ee7320d1-d463-4621-98e9-bfb4b7019ab1,eemmhpkpqu0x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 89 ms, finished with status code: 200",2021-10-10T17:59:15.178256292Z,projects/taller3-pcuneo/traces/8d97ebbdf1b42062973810a637d2b946
,,,,,,,,,,000000-d656f5de-2700-4f88-a957-fbcab54d1795,eemmhpkpqu0x,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:24.727024426Z,api,taller3-pcuneo,us-central1,cloud_function,,api 0.0 about GET,2021-10-10T17:59:15.172Z,projects/taller3-pcuneo/traces/8d97ebbdf1b42062973810a637d2b946
,,,,,,,,,,000000-08653701-c20d-4538-a274-54a9497d838f,z1sv4927zolo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:15.164617660Z,projects/taller3-pcuneo/traces/86d27d5cc91ac33125e713d7b141b490
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/legals,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f300027e937356c695,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.436094139Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.163475Z,projects/taller3-pcuneo/traces/b7b6bc2be1eb969d7ed6b406149a9669
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f300027b7bc0ef6c67,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.436094139Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.162683Z,projects/taller3-pcuneo/traces/2130ac214cce2d6fc70c344c35ab21bc
0s,HTTP/1.1,2802:8010:153d:d000:de1c:163d:af1f:efe0,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,616329f300027b2f3cd0dbae,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:15.436094139Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:15.162607Z,projects/taller3-pcuneo/traces/884b98811638832d203b0b8c5a2ae4db
,,,,,,,,,,000000-72288801-e5d5-4074-a35b-2c99b7b6b448,z1sv5sxekn30,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:25.002789881Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status code: 200",2021-10-10T17:59:15.160827660Z,projects/taller3-pcuneo/traces/ebf1b021e7d6d58d0788505491dbafbc
