insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,textPayload,timestamp,trace
000000-ee9bb794-ba04-42f0-88d5-13d7a5523aaf,mc47b774ct2a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 12602568 about GET,2021-10-10T23:37:26.662Z,projects/taller3-pcuneo/traces/b835c41e39ff42dc2bf5c5763ef4526f
000000-cd06f129-43d8-419b-baa9-a71109ab350e,o06ieuf2a3zx,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 14472727 home GET,2021-10-10T23:37:26.576Z,projects/taller3-pcuneo/traces/505cf737885da2f7d4e665a87a5a2847
000000-4a9e91d1-823e-4c3f-a713-6829e39adac8,mc473nl2n2ao,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 97771587 about POST,2021-10-10T23:37:26.572Z,projects/taller3-pcuneo/traces/7c0e7b00e2f959f940113fbeea82749f
000000-06329ea0-e442-4095-8dfe-871b4b7e5576,o06iizqh200a,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 28790009 legals POST,2021-10-10T23:37:26.492Z,projects/taller3-pcuneo/traces/1c18dd854d1474e1e97ad2e094225ecc
000000-9cb84209-0119-41bf-a0d8-bfbd8095acb0,mc47qth13ngv,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 11785840 home GET,2021-10-10T23:37:26.468Z,projects/taller3-pcuneo/traces/98c9755bb348ef57a189f54033386160
000000-ee8aec34-0694-427f-b1df-03cd8ed2eda4,o06io0lujyzl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 106193589 about POST,2021-10-10T23:37:26.390Z,projects/taller3-pcuneo/traces/87903260d690485384461d0562db9b4c
000000-9e376919-9865-4f04-ada2-b03e4f40cdeb,mc478yu0stcg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 17401960 about GET,2021-10-10T23:37:26.376Z,projects/taller3-pcuneo/traces/6a32db2e08a38fdff4fd8ab37661d387
000000-f76e114d-3e99-4674-a229-12a39948d836,o06iltllyzpg,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 100521929 about POST,2021-10-10T23:37:26.275Z,projects/taller3-pcuneo/traces/0efd4d9eae29c85fc272f172b696e7ba
000000-d12ec071-2f24-4da5-a187-8e91c079a642,mc47107gbxrj,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 13428152 legals GET,2021-10-10T23:37:26.270Z,projects/taller3-pcuneo/traces/0f21617ebcd8ac6211f47802af690232
000000-ae75ecfc-55ca-447b-bb22-543d6a7c36a7,mc473ewxo010,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 14261039 about GET,2021-10-10T23:37:26.217Z,projects/taller3-pcuneo/traces/4f27b4ef186f12961637de68a373e671
000000-91961362-fae3-4851-84bc-cd0501275917,mc47qkdwchx3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 131062321 home POST,2021-10-10T23:37:26.197Z,projects/taller3-pcuneo/traces/62907151c785e08c2decc484c1756eac
000000-d6b96a98-4652-4c83-931a-f79d7d86e3e2,o06i48sftr2d,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 87813540 jobs POST,2021-10-10T23:37:26.161Z,projects/taller3-pcuneo/traces/326d528a5f89d256c663d65df66d12e4
000000-56543902-3281-467c-8191-3f82e5a18235,o06isdtmaug9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:30.363227740Z,api,taller3-pcuneo,us-central1,cloud_function,api 34829920 home POST,2021-10-10T23:37:26.062Z,projects/taller3-pcuneo/traces/e8842982d9d9f3cd7fb86eee86f90d55
000000-1a0babc7-dcd7-4241-98e4-17e7a833f08f,mc477sh59l2t,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T23:37:35.046751404Z,api,taller3-pcuneo,us-central1,cloud_function,api 104257665 about POST,2021-10-10T23:37:26.058Z,projects/taller3-pcuneo/traces/07beecdfd662ae6849cf6323b1a4987b
